time,run_id,gps_latitude,gps_longitude,gps_speed,t,theta,omega,v,simulation_running
2026-09-09 13:25:20.25+00:00,0,47.05388315,8.31852290,25.200,200.250,2.596,0.000,7.000,True
2026-09-09 13:25:20.30+00:00,0,47.05388478,8.31851895,25.200,200.300,2.596,0.000,7.000,True
2026-09-09 13:25:20.35+00:00,0,47.05388641,8.31851500,25.200,200.350,2.596,0.000,7.000,True
2026-09-09 13:25:20.40+00:00,0,47.05388805,8.31851105,25.200,200.400,2.596,0.000,7.000,True
2026-09-09 13:25:20.45+00:00,0,47.05388968,8.31850710,25.200,200.450,2.596,0.000,7.000,True
2026-09-09 13:25:20.50+00:00,0,47.05389131,8.31850315,25.200,200.500,2.596,0.000,7.000,True
2026-09-09 13:25:20.55+00:00,0,47.05389295,8.31849920,25.200,200.550,2.596,0.000,7.000,True
2026-09-09 13:25:20.60+00:00,0,47.05389458,8.31849525,25.200,200.600,2.596,0.000,7.000,True
2026-09-09 13:25:20.65+00:00,0,47.05389621,8.31849130,25.200,200.650,2.596,0.000,7.000,True
2026-09-09 13:25:20.70+00:00,0,47.05389785,8.31848735,25.200,200.700,2.596,0.000,7.000,True
2026-09-09 13:25:20.75+00:00,0,47.05389948,8.31848340,25.200,200.750,2.596,0.000,7.000,True
2026-09-09 13:25:20.80+00:00,0,47.05390111,8.31847945,25.200,200.800,2.596,0.000,7.000,True
2026-09-09 13:25:20.85+00:00,0,47.05390274,8.31847550,25.200,200.850,2.596,0.000,7.000,True
2026-09-09 13:25:20.90+00:00,0,47.05390438,8.31847155,25.200,200.900,2.596,0.000,7.000,True
2026-09-09 13:25:20.95+00:00,0,47.05390601,8.31846760,25.200,200.950,2.596,0.000,7.000,True
2026-09-09 13:25:21.00+00:00,0,47.05390764,8.31846365,25.200,201.000,2.596,0.000,7.000,True
2026-09-09 13:25:21.05+00:00,0,47.05390928,8.31845970,25.200,201.050,2.596,0.000,7.000,True
2026-09-09 13:25:21.10+00:00,0,47.05391091,8.31845575,25.200,201.100,2.596,0.000,7.000,True
2026-09-09 13:25:21.15+00:00,0,47.05391254,8.31845181,25.200,201.150,2.596,0.000,7.000,True
2026-09-09 13:25:21.20+00:00,0,47.05391417,8.31844786,25.200,201.200,2.596,0.000,7.000,True
2026-09-09 13:25:21.25+00:00,0,47.05391581,8.31844391,25.200,201.250,2.596,0.000,7.000,True
2026-09-09 13:25:21.30+00:00,0,47.05391744,8.31843996,25.200,201.300,2.596,0.000,7.000,True
2026-09-09 13:25:21.35+00:00,0,47.05391907,8.31843601,25.200,201.350,2.596,0.000,7.000,True
2026-09-09 13:25:21.40+00:00,0,47.05392071,8.31843206,25.200,201.400,2.596,0.000,7.000,True
2026-09-09 13:25:21.45+00:00,0,47.05392234,8.31842811,25.200,201.450,2.596,0.000,7.000,True
2026-09-09 13:25:21.50+00:00,0,47.05392397,8.31842416,25.200,201.500,2.596,0.000,7.000,True
2026-09-09 13:25:21.55+00:00,0,47.05392560,8.31842021,25.200,201.550,2.596,0.000,7.000,True
2026-09-09 13:25:21.60+00:00,0,47.05392724,8.31841626,25.200,201.600,2.596,0.000,7.000,True
2026-09-09 13:25:21.65+00:00,0,47.05392887,8.31841231,25.200,201.650,2.596,0.000,7.000,True
2026-09-09 13:25:21.70+00:00,0,47.05393050,8.31840836,25.200,201.700,2.596,0.000,7.000,True
2026-09-09 13:25:21.75+00:00,0,47.05393214,8.31840441,25.200,201.750,2.596,0.000,7.000,True
2026-09-09 13:25:21.80+00:00,0,47.05393377,8.31840046,25.200,201.800,2.596,0.000,7.000,True
2026-09-09 13:25:21.85+00:00,0,47.05393540,8.31839651,25.200,201.850,2.596,0.000,7.000,True
2026-09-09 13:25:21.90+00:00,0,47.05393703,8.31839256,25.200,201.900,2.596,0.000,7.000,True
2026-09-09 13:25:21.95+00:00,0,47.05393867,8.31838861,25.200,201.950,2.596,0.000,7.000,True
2026-09-09 13:25:22.00+00:00,0,47.05394030,8.31838466,25.200,202.000,2.596,0.000,7.000,True
2026-09-09 13:25:22.05+00:00,0,47.05394193,8.31838071,25.200,202.050,2.596,0.000,7.000,True
2026-09-09 13:25:22.10+00:00,0,47.05394357,8.31837677,25.200,202.100,2.596,0.000,7.000,True
2026-09-09 13:25:22.15+00:00,0,47.05394520,8.31837282,25.200,202.150,2.596,0.000,7.000,True
2026-09-09 13:25:22.20+00:00,0,47.05394683,8.31836887,25.200,202.200,2.596,0.000,7.000,True
2026-09-09 13:25:22.25+00:00,0,47.05394847,8.31836492,25.200,202.250,2.596,0.000,7.000,True
2026-09-09 13:25:22.30+00:00,0,47.05395010,8.31836097,25.200,202.300,2.596,0.000,7.000,True
2026-09-09 13:25:22.35+00:00,0,47.05395173,8.31835702,25.200,202.350,2.596,0.000,7.000,True
2026-09-09 13:25:22.40+00:00,0,47.05395336,8.31835307,25.200,202.400,2.596,0.000,7.000,True
2026-09-09 13:25:22.45+00:00,0,47.05395500,8.31834912,25.200,202.450,2.596,0.000,7.000,True
2026-09-09 13:25:22.50+00:00,0,47.05395663,8.31834517,25.200,202.500,2.596,0.000,7.000,True
2026-09-09 13:25:22.55+00:00,0,47.05395826,8.31834122,25.200,202.550,2.596,0.000,7.000,True
2026-09-09 13:25:22.60+00:00,0,47.05395990,8.31833727,25.200,202.600,2.596,0.000,7.000,True
2026-09-09 13:25:22.65+00:00,0,47.05396153,8.31833332,25.200,202.650,2.596,0.000,7.000,True
2026-09-09 13:25:22.70+00:00,0,47.05396316,8.31832937,25.200,202.700,2.596,0.000,7.000,True
2026-09-09 13:25:22.75+00:00,0,47.05396479,8.31832542,25.200,202.750,2.596,0.000,7.000,True
2026-09-09 13:25:22.80+00:00,0,47.05396643,8.31832147,25.200,202.800,2.596,0.000,7.000,True
2026-09-09 13:25:22.85+00:00,0,47.05396806,8.31831752,25.200,202.850,2.596,0.000,7.000,True
2026-09-09 13:25:22.90+00:00,0,47.05396969,8.31831357,25.200,202.900,2.596,0.000,7.000,True
2026-09-09 13:25:22.95+00:00,0,47.05397133,8.31830962,25.200,202.950,2.596,0.000,7.000,True
2026-09-09 13:25:23.00+00:00,0,47.05397296,8.31830567,25.200,203.000,2.596,0.000,7.000,True
2026-09-09 13:25:23.05+00:00,0,47.05397459,8.31830173,25.200,203.050,2.596,0.000,7.000,True
2026-09-09 13:25:23.10+00:00,0,47.05397622,8.31829778,25.200,203.100,2.596,0.000,7.000,True
2026-09-09 13:25:23.15+00:00,0,47.05397786,8.31829383,25.200,203.150,2.596,0.000,7.000,True
2026-09-09 13:25:23.20+00:00,0,47.05397949,8.31828988,25.200,203.200,2.596,0.000,7.000,True
2026-09-09 13:25:23.25+00:00,0,47.05398112,8.31828593,25.200,203.250,2.596,0.000,7.000,True
2026-09-09 13:25:23.30+00:00,0,47.05398276,8.31828198,25.200,203.300,2.596,0.000,7.000,True
2026-09-09 13:25:23.35+00:00,0,47.05398439,8.31827803,25.200,203.350,2.596,0.000,7.000,True
2026-09-09 13:25:23.40+00:00,0,47.05398602,8.31827408,25.200,203.400,2.596,0.000,7.000,True
2026-09-09 13:25:23.45+00:00,0,47.05398765,8.31827013,25.200,203.450,2.596,0.000,7.000,True
2026-09-09 13:25:23.50+00:00,0,47.05398929,8.31826618,25.200,203.500,2.596,0.000,7.000,True
2026-09-09 13:25:23.55+00:00,0,47.05399092,8.31826223,25.200,203.550,2.596,0.000,7.000,True
2026-09-09 13:25:23.60+00:00,0,47.05399255,8.31825828,25.200,203.600,2.596,0.000,7.000,True
2026-09-09 13:25:23.65+00:00,0,47.05399419,8.31825433,25.200,203.650,2.596,0.000,7.000,True
2026-09-09 13:25:23.70+00:00,0,47.05399582,8.31825038,25.200,203.700,2.596,0.000,7.000,True
2026-09-09 13:25:23.75+00:00,0,47.05399745,8.31824643,25.200,203.750,2.596,0.000,7.000,True
2026-09-09 13:25:23.80+00:00,0,47.05399909,8.31824248,25.200,203.800,2.596,0.000,7.000,True
2026-09-09 13:25:23.85+00:00,0,47.05400072,8.31823853,25.200,203.850,2.596,0.000,7.000,True
2026-09-09 13:25:23.90+00:00,0,47.05400235,8.31823458,25.200,203.900,2.596,0.000,7.000,True
2026-09-09 13:25:23.95+00:00,0,47.05400398,8.31823063,25.200,203.950,2.596,0.000,7.000,True
2026-09-09 13:25:24.00+00:00,0,47.05400562,8.31822669,25.200,204.000,2.596,0.000,7.000,True
2026-09-09 13:25:24.05+00:00,0,47.05400725,8.31822274,25.200,204.050,2.596,0.000,7.000,True
2026-09-09 13:25:24.10+00:00,0,47.05400888,8.31821879,25.200,204.100,2.596,0.000,7.000,True
2026-09-09 13:25:24.15+00:00,0,47.05401052,8.31821484,25.200,204.150,2.596,0.000,7.000,True
2026-09-09 13:25:24.20+00:00,0,47.05401215,8.31821089,25.200,204.200,2.596,0.000,7.000,True
2026-09-09 13:25:24.25+00:00,0,47.05401378,8.31820694,25.200,204.250,2.596,0.000,7.000,True
2026-09-09 13:25:24.30+00:00,0,47.05401541,8.31820299,25.200,204.300,2.596,0.000,7.000,True
2026-09-09 13:25:24.35+00:00,0,47.05401705,8.31819904,25.200,204.350,2.596,0.000,7.000,True
2026-09-09 13:25:24.40+00:00,0,47.05401868,8.31819509,25.200,204.400,2.596,0.000,7.000,True
2026-09-09 13:25:24.45+00:00,0,47.05402031,8.31819114,25.200,204.450,2.596,0.000,7.000,True
2026-09-09 13:25:24.50+00:00,0,47.05402195,8.31818719,25.200,204.500,2.596,0.000,7.000,True
2026-09-09 13:25:24.55+00:00,0,47.05402358,8.31818324,25.200,204.550,2.596,0.000,7.000,True
2026-09-09 13:25:24.60+00:00,0,47.05402521,8.31817929,25.200,204.600,2.596,0.000,7.000,True
2026-09-09 13:25:24.65+00:00,0,47.05402684,8.31817534,25.200,204.650,2.596,0.000,7.000,True
2026-09-09 13:25:24.70+00:00,0,47.05402848,8.31817139,25.200,204.700,2.596,0.000,7.000,True
2026-09-09 13:25:24.75+00:00,0,47.05403011,8.31816744,25.200,204.750,2.596,0.000,7.000,True
2026-09-09 13:25:24.80+00:00,0,47.05403174,8.31816349,25.200,204.800,2.596,0.000,7.000,True
2026-09-09 13:25:24.85+00:00,0,47.05403338,8.31815954,25.200,204.850,2.596,0.000,7.000,True
2026-09-09 13:25:24.90+00:00,0,47.05403501,8.31815559,25.200,204.900,2.596,0.000,7.000,True
2026-09-09 13:25:24.95+00:00,0,47.05403664,8.31815165,25.200,204.950,2.596,0.000,7.000,True
2026-09-09 13:25:25.00+00:00,0,47.05403827,8.31814770,25.200,205.000,2.596,0.000,7.000,True
2026-09-09 13:25:25.05+00:00,0,47.05403991,8.31814375,25.200,205.050,2.596,0.000,7.000,True
2026-09-09 13:25:25.10+00:00,0,47.05404154,8.31813980,25.200,205.100,2.596,0.000,7.000,True
2026-09-09 13:25:25.15+00:00,0,47.05404317,8.31813585,25.200,205.150,2.596,0.000,7.000,True
2026-09-09 13:25:25.20+00:00,0,47.05404481,8.31813190,25.200,205.200,2.596,0.000,7.000,True
2026-09-09 13:25:25.25+00:00,0,47.05404644,8.31812795,25.200,205.250,2.596,0.000,7.000,True
2026-09-09 13:25:25.30+00:00,0,47.05404807,8.31812400,25.200,205.300,2.596,0.000,7.000,True
2026-09-09 13:25:25.35+00:00,0,47.05404971,8.31812005,25.200,205.350,2.596,0.000,7.000,True
2026-09-09 13:25:25.40+00:00,0,47.05405134,8.31811610,25.200,205.400,2.596,0.000,7.000,True
2026-09-09 13:25:25.45+00:00,0,47.05405297,8.31811215,25.200,205.450,2.596,0.000,7.000,True
2026-09-09 13:25:25.50+00:00,0,47.05405460,8.31810820,25.200,205.500,2.596,0.000,7.000,True
2026-09-09 13:25:25.55+00:00,0,47.05405624,8.31810425,25.200,205.550,2.596,0.000,7.000,True
2026-09-09 13:25:25.60+00:00,0,47.05405787,8.31810030,25.200,205.600,2.596,0.000,7.000,True
2026-09-09 13:25:25.65+00:00,0,47.05405950,8.31809635,25.200,205.650,2.596,0.000,7.000,True
2026-09-09 13:25:25.70+00:00,0,47.05406114,8.31809240,25.200,205.700,2.596,0.000,7.000,True
2026-09-09 13:25:25.75+00:00,0,47.05406277,8.31808845,25.200,205.750,2.596,0.000,7.000,True
2026-09-09 13:25:25.80+00:00,0,47.05406440,8.31808450,25.200,205.800,2.596,0.000,7.000,True
2026-09-09 13:25:25.85+00:00,0,47.05406603,8.31808055,25.200,205.850,2.596,0.000,7.000,True
2026-09-09 13:25:25.90+00:00,0,47.05406767,8.31807660,25.200,205.900,2.596,0.000,7.000,True
2026-09-09 13:25:25.95+00:00,0,47.05406930,8.31807266,25.200,205.950,2.596,0.000,7.000,True
2026-09-09 13:25:26.00+00:00,0,47.05407093,8.31806871,25.200,206.000,2.596,0.000,7.000,True
2026-09-09 13:25:26.05+00:00,0,47.05407257,8.31806476,25.200,206.050,2.596,0.000,7.000,True
2026-09-09 13:25:26.10+00:00,0,47.05407420,8.31806081,25.200,206.100,2.596,0.000,7.000,True
2026-09-09 13:25:26.15+00:00,0,47.05407583,8.31805686,25.200,206.150,2.596,0.000,7.000,True
2026-09-09 13:25:26.20+00:00,0,47.05407746,8.31805291,25.200,206.200,2.596,0.000,7.000,True
2026-09-09 13:25:26.25+00:00,0,47.05407910,8.31804896,25.200,206.250,2.596,0.000,7.000,True
2026-09-09 13:25:26.30+00:00,0,47.05408073,8.31804501,25.200,206.300,2.596,0.000,7.000,True
2026-09-09 13:25:26.35+00:00,0,47.05408236,8.31804106,25.200,206.350,2.596,0.000,7.000,True
2026-09-09 13:25:26.40+00:00,0,47.05408400,8.31803711,25.200,206.400,2.596,0.000,7.000,True
2026-09-09 13:25:26.45+00:00,0,47.05408563,8.31803316,25.200,206.450,2.596,0.000,7.000,True
2026-09-09 13:25:26.50+00:00,0,47.05408726,8.31802921,25.200,206.500,2.596,0.000,7.000,True
2026-09-09 13:25:26.55+00:00,0,47.05408889,8.31802526,25.200,206.550,2.596,0.000,7.000,True
2026-09-09 13:25:26.60+00:00,0,47.05409053,8.31802131,25.200,206.600,2.596,0.000,7.000,True
2026-09-09 13:25:26.65+00:00,0,47.05409216,8.31801736,25.200,206.650,2.596,0.000,7.000,True
2026-09-09 13:25:26.70+00:00,0,47.05409379,8.31801341,25.200,206.700,2.596,0.000,7.000,True
2026-09-09 13:25:26.75+00:00,0,47.05409543,8.31800946,25.200,206.750,2.596,0.000,7.000,True
2026-09-09 13:25:26.80+00:00,0,47.05409706,8.31800551,25.200,206.800,2.596,0.000,7.000,True
2026-09-09 13:25:26.85+00:00,0,47.05409869,8.31800156,25.200,206.850,2.596,0.000,7.000,True
2026-09-09 13:25:26.90+00:00,0,47.05410032,8.31799762,25.200,206.900,2.596,0.000,7.000,True
2026-09-09 13:25:26.95+00:00,0,47.05410196,8.31799367,25.200,206.950,2.596,0.000,7.000,True
2026-09-09 13:25:27.00+00:00,0,47.05410359,8.31798972,25.200,207.000,2.596,0.000,7.000,True
2026-09-09 13:25:27.05+00:00,0,47.05410522,8.31798577,25.200,207.050,2.596,0.000,7.000,True
2026-09-09 13:25:27.10+00:00,0,47.05410686,8.31798182,25.200,207.100,2.596,0.000,7.000,True
2026-09-09 13:25:27.15+00:00,0,47.05410849,8.31797787,25.200,207.150,2.596,0.000,7.000,True
2026-09-09 13:25:27.20+00:00,0,47.05411012,8.31797392,25.200,207.200,2.596,0.000,7.000,True
2026-09-09 13:25:27.25+00:00,0,47.05411176,8.31796997,25.200,207.250,2.596,0.000,7.000,True
2026-09-09 13:25:27.30+00:00,0,47.05411339,8.31796602,25.200,207.300,2.596,0.017,7.000,True
2026-09-09 13:25:27.35+00:00,0,47.05411502,8.31796207,25.200,207.350,2.597,0.017,7.000,True
2026-09-09 13:25:27.40+00:00,0,47.05411665,8.31795812,25.200,207.400,2.598,0.035,7.000,True
2026-09-09 13:25:27.45+00:00,0,47.05411828,8.31795416,25.200,207.450,2.600,0.052,7.000,True
2026-09-09 13:25:27.50+00:00,0,47.05411990,8.31795021,25.200,207.500,2.602,0.070,7.000,True
2026-09-09 13:25:27.55+00:00,0,47.05412152,8.31794624,25.200,207.550,2.606,0.070,7.000,True
2026-09-09 13:25:27.60+00:00,0,47.05412313,8.31794227,25.200,207.600,2.609,0.070,7.000,True
2026-09-09 13:25:27.65+00:00,0,47.05412472,8.31793829,25.200,207.650,2.613,0.070,7.000,True
2026-09-09 13:25:27.70+00:00,0,47.05412631,8.31793430,25.200,207.700,2.616,0.087,7.000,True
2026-09-09 13:25:27.75+00:00,0,47.05412789,8.31793030,25.200,207.750,2.621,0.122,7.000,True
2026-09-09 13:25:27.80+00:00,0,47.05412946,8.31792630,25.200,207.800,2.627,0.140,7.000,True
2026-09-09 13:25:27.85+00:00,0,47.05413101,8.31792228,25.200,207.850,2.634,0.140,7.000,True
2026-09-09 13:25:27.90+00:00,0,47.05413254,8.31791824,25.200,207.900,2.641,0.140,7.000,True
2026-09-09 13:25:27.95+00:00,0,47.05413405,8.31791419,25.200,207.950,2.648,0.140,7.000,True
2026-09-09 13:25:28.00+00:00,0,47.05413554,8.31791012,25.200,208.000,2.655,0.140,7.000,True
2026-09-09 13:25:28.05+00:00,0,47.05413702,8.31790604,25.200,208.050,2.662,0.140,7.000,True
2026-09-09 13:25:28.10+00:00,0,47.05413847,8.31790194,25.200,208.100,2.669,0.140,7.000,True
2026-09-09 13:25:28.15+00:00,0,47.05413990,8.31789783,25.200,208.150,2.676,0.140,7.000,True
2026-09-09 13:25:28.20+00:00,0,47.05414132,8.31789370,25.200,208.200,2.683,0.140,7.000,True
2026-09-09 13:25:28.25+00:00,0,47.05414271,8.31788956,25.200,208.250,2.690,0.140,7.000,True
2026-09-09 13:25:28.30+00:00,0,47.05414409,8.31788540,25.200,208.300,2.697,0.140,7.000,True
2026-09-09 13:25:28.35+00:00,0,47.05414544,8.31788123,25.200,208.350,2.704,0.140,7.000,True
2026-09-09 13:25:28.40+00:00,0,47.05414678,8.31787705,25.200,208.400,2.710,0.140,7.000,True
2026-09-09 13:25:28.45+00:00,0,47.05414809,8.31787285,25.200,208.450,2.717,0.140,7.000,True
2026-09-09 13:25:28.50+00:00,0,47.05414939,8.31786864,25.200,208.500,2.724,0.140,7.000,True
2026-09-09 13:25:28.55+00:00,0,47.05415066,8.31786442,25.200,208.550,2.731,0.140,7.000,True
2026-09-09 13:25:28.60+00:00,0,47.05415192,8.31786018,25.200,208.600,2.738,0.140,7.000,True
2026-09-09 13:25:28.65+00:00,0,47.05415315,8.31785593,25.200,208.650,2.745,0.140,7.000,True
2026-09-09 13:25:28.70+00:00,0,47.05415437,8.31785167,25.200,208.700,2.752,0.140,7.000,True
2026-09-09 13:25:28.75+00:00,0,47.05415556,8.31784740,25.200,208.750,2.759,0.140,7.000,True
2026-09-09 13:25:28.80+00:00,0,47.05415674,8.31784311,25.200,208.800,2.766,0.140,7.000,True
2026-09-09 13:25:28.85+00:00,0,47.05415789,8.31783881,25.200,208.850,2.773,0.140,7.000,True
2026-09-09 13:25:28.90+00:00,0,47.05415902,8.31783450,25.200,208.900,2.780,0.140,7.000,True
2026-09-09 13:25:28.95+00:00,0,47.05416013,8.31783018,25.200,208.950,2.787,0.140,7.000,True
2026-09-09 13:25:29.00+00:00,0,47.05416123,8.31782585,25.200,209.000,2.794,0.140,7.000,True
2026-09-09 13:25:29.05+00:00,0,47.05416230,8.31782150,25.200,209.050,2.801,0.140,7.000,True
2026-09-09 13:25:29.10+00:00,0,47.05416335,8.31781715,25.200,209.100,2.808,0.140,7.000,True
2026-09-09 13:25:29.15+00:00,0,47.05416438,8.31781278,25.200,209.150,2.815,0.140,7.000,True
2026-09-09 13:25:29.20+00:00,0,47.05416539,8.31780841,25.200,209.200,2.822,0.140,7.000,True
2026-09-09 13:25:29.25+00:00,0,47.05416638,8.31780402,25.200,209.250,2.829,0.140,7.000,True
2026-09-09 13:25:29.30+00:00,0,47.05416734,8.31779962,25.200,209.300,2.836,0.140,7.000,True
2026-09-09 13:25:29.35+00:00,0,47.05416829,8.31779522,25.200,209.350,2.843,0.140,7.000,True
2026-09-09 13:25:29.40+00:00,0,47.05416922,8.31779080,25.200,209.400,2.850,0.140,7.000,True
2026-09-09 13:25:29.45+00:00,0,47.05417012,8.31778638,25.200,209.450,2.857,0.140,7.000,True
2026-09-09 13:25:29.50+00:00,0,47.05417100,8.31778194,25.200,209.500,2.864,0.140,7.000,True
2026-09-09 13:25:29.55+00:00,0,47.05417187,8.31777750,25.200,209.550,2.871,0.140,7.000,True
2026-09-09 13:25:29.60+00:00,0,47.05417271,8.31777305,25.200,209.600,2.878,0.140,7.000,True
2026-09-09 13:25:29.65+00:00,0,47.05417353,8.31776859,25.200,209.650,2.885,0.140,7.000,True
2026-09-09 13:25:29.70+00:00,0,47.05417433,8.31776412,25.200,209.700,2.892,0.140,7.000,True
2026-09-09 13:25:29.75+00:00,0,47.05417510,8.31775964,25.200,209.750,2.899,0.140,7.000,True
2026-09-09 13:25:29.80+00:00,0,47.05417586,8.31775516,25.200,209.800,2.906,0.140,7.000,True
2026-09-09 13:25:29.85+00:00,0,47.05417659,8.31775067,25.200,209.850,2.913,0.140,7.000,True
2026-09-09 13:25:29.90+00:00,0,47.05417731,8.31774617,25.200,209.900,2.920,0.157,7.000,True
2026-09-09 13:25:29.95+00:00,0,47.05417800,8.31774166,25.200,209.950,2.928,0.157,7.000,True
2026-09-09 13:25:30.00+00:00,0,47.05417867,8.31773715,25.200,210.000,2.936,0.157,7.000,True
2026-09-09 13:25:30.05+00:00,0,47.05417931,8.31773262,25.200,210.050,2.943,0.175,7.000,True
2026-09-09 13:25:30.10+00:00,0,47.05417993,8.31772809,25.200,210.100,2.952,0.175,7.000,True
2026-09-09 13:25:30.15+00:00,0,47.05418052,8.31772356,25.200,210.150,2.961,0.175,7.000,True
2026-09-09 13:25:30.20+00:00,0,47.05418109,8.31771901,25.200,210.200,2.970,0.192,7.000,True
2026-09-09 13:25:30.25+00:00,0,47.05418163,8.31771446,25.200,210.250,2.979,0.192,7.000,True
2026-09-09 13:25:30.30+00:00,0,47.05418214,8.31770990,25.200,210.300,2.989,0.192,7.000,True
2026-09-09 13:25:30.35+00:00,0,47.05418261,8.31770533,25.200,210.350,2.998,0.192,7.000,True
2026-09-09 13:25:30.40+00:00,0,47.05418306,8.31770076,25.200,210.400,3.008,0.192,7.000,True
2026-09-09 13:25:30.45+00:00,0,47.05418348,8.31769618,25.560,210.450,3.018,0.192,7.100,True
2026-09-09 13:25:30.50+00:00,0,47.05418388,8.31769153,25.560,210.500,3.027,0.192,7.100,True
2026-09-09 13:25:30.55+00:00,0,47.05418424,8.31768688,25.920,210.550,3.037,0.192,7.200,True
2026-09-09 13:25:30.60+00:00,0,47.05418458,8.31768215,26.280,210.600,3.046,0.192,7.300,True
2026-09-09 13:25:30.65+00:00,0,47.05418489,8.31767736,26.280,210.650,3.056,0.192,7.300,True
2026-09-09 13:25:30.70+00:00,0,47.05418517,8.31767256,26.640,210.700,3.066,0.192,7.400,True
2026-09-09 13:25:30.75+00:00,0,47.05418542,8.31766769,26.640,210.750,3.075,0.192,7.400,True
2026-09-09 13:25:30.80+00:00,0,47.05418564,8.31766281,27.000,210.800,3.085,0.192,7.500,True
2026-09-09 13:25:30.85+00:00,0,47.05418584,8.31765787,27.000,210.850,3.094,0.192,7.500,True
2026-09-09 13:25:30.90+00:00,0,47.05418599,8.31765293,27.360,210.900,3.104,0.192,7.600,True
2026-09-09 13:25:30.95+00:00,0,47.05418612,8.31764791,27.360,210.950,3.114,0.192,7.600,True
2026-09-09 13:25:31.00+00:00,0,47.05418622,8.31764290,27.360,211.000,3.123,0.192,7.600,True
2026-09-09 13:25:31.05+00:00,0,47.05418628,8.31763789,27.720,211.050,3.133,0.192,7.700,True
2026-09-09 13:25:31.10+00:00,0,47.05418631,8.31763280,27.720,211.100,3.142,0.192,7.700,True
2026-09-09 13:25:31.15+00:00,0,47.05418631,8.31762772,27.720,211.150,3.152,0.192,7.700,True
2026-09-09 13:25:31.20+00:00,0,47.05418627,8.31762264,27.720,211.200,3.162,0.175,7.700,True
2026-09-09 13:25:31.25+00:00,0,47.05418620,8.31761756,27.720,211.250,3.170,0.175,7.700,True
2026-09-09 13:25:31.30+00:00,0,47.05418610,8.31761248,27.720,211.300,3.179,0.175,7.700,True
2026-09-09 13:25:31.35+00:00,0,47.05418597,8.31760740,27.720,211.350,3.188,0.175,7.700,True
2026-09-09 13:25:31.40+00:00,0,47.05418581,8.31760233,27.720,211.400,3.197,0.175,7.700,True
2026-09-09 13:25:31.45+00:00,0,47.05418562,8.31759725,27.720,211.450,3.205,0.175,7.700,True
2026-09-09 13:25:31.50+00:00,0,47.05418540,8.31759218,27.720,211.500,3.214,0.157,7.700,True
2026-09-09 13:25:31.55+00:00,0,47.05418515,8.31758711,27.720,211.550,3.222,0.157,7.700,True
2026-09-09 13:25:31.60+00:00,0,47.05418487,8.31758205,27.720,211.600,3.230,0.140,7.700,True
2026-09-09 13:25:31.65+00:00,0,47.05418457,8.31757698,27.720,211.650,3.237,0.140,7.700,True
2026-09-09 13:25:31.70+00:00,0,47.05418424,8.31757192,27.720,211.700,3.244,0.140,7.700,True
2026-09-09 13:25:31.75+00:00,0,47.05418389,8.31756687,27.720,211.750,3.251,0.122,7.700,True
2026-09-09 13:25:31.80+00:00,0,47.05418351,8.31756182,27.720,211.800,3.257,0.122,7.700,True
2026-09-09 13:25:31.85+00:00,0,47.05418311,8.31755677,27.720,211.850,3.263,0.122,7.700,True
2026-09-09 13:25:31.90+00:00,0,47.05418269,8.31755172,27.720,211.900,3.269,0.122,7.700,True
2026-09-09 13:25:31.95+00:00,0,47.05418225,8.31754668,27.720,211.950,3.275,0.122,7.700,True
2026-09-09 13:25:32.00+00:00,0,47.05418179,8.31754165,27.720,212.000,3.281,0.122,7.700,True
2026-09-09 13:25:32.05+00:00,0,47.05418131,8.31753662,27.720,212.050,3.287,0.122,7.700,True
2026-09-09 13:25:32.10+00:00,0,47.05418081,8.31753159,27.720,212.100,3.293,0.122,7.700,True
2026-09-09 13:25:32.15+00:00,0,47.05418028,8.31752656,27.720,212.150,3.300,0.122,7.700,True
2026-09-09 13:25:32.20+00:00,0,47.05417974,8.31752155,27.720,212.200,3.306,0.122,7.700,True
2026-09-09 13:25:32.25+00:00,0,47.05417917,8.31751653,27.720,212.250,3.312,0.122,7.700,True
2026-09-09 13:25:32.30+00:00,0,47.05417859,8.31751152,27.720,212.300,3.318,0.122,7.700,True
2026-09-09 13:25:32.35+00:00,0,47.05417798,8.31750652,27.720,212.350,3.324,0.122,7.700,True
2026-09-09 13:25:32.40+00:00,0,47.05417735,8.31750152,27.720,212.400,3.330,0.122,7.700,True
2026-09-09 13:25:32.45+00:00,0,47.05417670,8.31749653,27.720,212.450,3.336,0.122,7.700,True
2026-09-09 13:25:32.50+00:00,0,47.05417603,8.31749154,27.720,212.500,3.342,0.122,7.700,True
2026-09-09 13:25:32.55+00:00,0,47.05417534,8.31748656,27.720,212.550,3.348,0.122,7.700,True
2026-09-09 13:25:32.60+00:00,0,47.05417463,8.31748159,27.720,212.600,3.355,0.122,7.700,True
2026-09-09 13:25:32.65+00:00,0,47.05417390,8.31747662,27.720,212.650,3.361,0.122,7.700,True
2026-09-09 13:25:32.70+00:00,0,47.05417315,8.31747166,27.720,212.700,3.367,0.122,7.700,True
2026-09-09 13:25:32.75+00:00,0,47.05417238,8.31746671,27.720,212.750,3.373,0.122,7.700,True
2026-09-09 13:25:32.80+00:00,0,47.05417158,8.31746176,27.720,212.800,3.379,0.122,7.700,True
2026-09-09 13:25:32.85+00:00,0,47.05417077,8.31745682,27.720,212.850,3.385,0.122,7.700,True
